r,l,t,m,y,RateOfActivity
REGION1,SEA4D,DEMTRAELCB02,1,2036,25.7833
REGION1,SEA4N,DEMTRAELCB02,1,2036,19.04
REGION1,SEA1D,DEMTRAELCB02,1,2037,19.79
REGION1,SEA1N,DEMTRAELCB02,1,2037,14.3927
REGION1,SEA2D,DEMTRAELCB02,1,2037,19.79
REGION1,SEA2N,DEMTRAELCB02,1,2037,15.3922
REGION1,SEA3D,DEMTRAELCB02,1,2037,23.748
REGION1,SEA3N,DEMTRAELCB02,1,2037,18.3764
REGION1,SEA4D,DEMTRAELCB02,1,2037,28.5856
REGION1,SEA4N,DEMTRAELCB02,1,2037,21.1093
REGION1,SEA1D,DEMTRAELCB02,1,2038,21.92
REGION1,SEA1N,DEMTRAELCB02,1,2038,15.9418
REGION1,SEA2D,DEMTRAELCB02,1,2038,21.92
REGION1,SEA2N,DEMTRAELCB02,1,2038,17.0489
REGION1,SEA3D,DEMTRAELCB02,1,2038,26.304
REGION1,SEA3N,DEMTRAELCB02,1,2038,20.3543
REGION1,SEA4D,DEMTRAELCB02,1,2038,31.6622
REGION1,SEA4N,DEMTRAELCB02,1,2038,23.3813
REGION1,SEA1D,DEMTRAELCB02,1,2039,24.15
REGION1,SEA1N,DEMTRAELCB02,1,2039,17.5636
REGION1,SEA2D,DEMTRAELCB02,1,2039,24.15
REGION1,SEA2N,DEMTRAELCB02,1,2039,18.7833
REGION1,SEA3D,DEMTRAELCB02,1,2039,28.98
REGION1,SEA3N,DEMTRAELCB02,1,2039,22.425
REGION1,SEA4D,DEMTRAELCB02,1,2039,34.8833
REGION1,SEA4N,DEMTRAELCB02,1,2039,25.76
REGION1,SEA1D,DEMTRAELCB02,1,2040,26.42
REGION1,SEA1N,DEMTRAELCB02,1,2040,19.2145
REGION1,SEA2D,DEMTRAELCB02,1,2040,26.42
REGION1,SEA2N,DEMTRAELCB02,1,2040,20.5489
REGION1,SEA3D,DEMTRAELCB02,1,2040,31.704
REGION1,SEA3N,DEMTRAELCB02,1,2040,24.5329
REGION1,SEA4D,DEMTRAELCB02,1,2040,38.1622
REGION1,SEA4N,DEMTRAELCB02,1,2040,28.1813
REGION1,SEA1D,DEMTRAELCB02,1,2041,27.295
REGION1,SEA1N,DEMTRAELCB02,1,2041,19.8509
REGION1,SEA2D,DEMTRAELCB02,1,2041,27.295
REGION1,SEA2N,DEMTRAELCB02,1,2041,21.2294
REGION1,SEA3D,DEMTRAELCB02,1,2041,32.754
REGION1,SEA3N,DEMTRAELCB02,1,2041,25.3454
REGION1,SEA4D,DEMTRAELCB02,1,2041,39.4261
REGION1,SEA4N,DEMTRAELCB02,1,2041,29.1147
REGION1,SEA1D,DEMTRAELCB02,1,2042,29.069
REGION1,SEA1N,DEMTRAELCB02,1,2042,21.1411
REGION1,SEA2D,DEMTRAELCB02,1,2042,29.069
REGION1,SEA2N,DEMTRAELCB02,1,2042,22.6092
REGION1,SEA3D,DEMTRAELCB02,1,2042,34.8828
REGION1,SEA3N,DEMTRAELCB02,1,2042,26.9926
REGION1,SEA4D,DEMTRAELCB02,1,2042,41.9886
REGION1,SEA4N,DEMTRAELCB02,1,2042,31.0069
REGION1,SEA1D,DEMTRAELCB02,1,2043,30.843
REGION1,SEA1N,DEMTRAELCB02,1,2043,22.4313
REGION1,SEA2D,DEMTRAELCB02,1,2043,30.843
REGION1,SEA2N,DEMTRAELCB02,1,2043,23.989
REGION1,SEA3D,DEMTRAELCB02,1,2043,37.0116
REGION1,SEA3N,DEMTRAELCB02,1,2043,28.6399
REGION1,SEA4D,DEMTRAELCB02,1,2043,44.551
REGION1,SEA4N,DEMTRAELCB02,1,2043,32.8992
REGION1,SEA1D,DEMTRAELCB02,1,2044,32.616
REGION1,SEA1N,DEMTRAELCB02,1,2044,23.7207
REGION1,SEA2D,DEMTRAELCB02,1,2044,32.616
REGION1,SEA2N,DEMTRAELCB02,1,2044,25.368
REGION1,SEA3D,DEMTRAELCB02,1,2044,39.1392
REGION1,SEA3N,DEMTRAELCB02,1,2044,30.2863
REGION1,SEA4D,DEMTRAELCB02,1,2044,47.112
REGION1,SEA4N,DEMTRAELCB02,1,2044,34.7904
REGION1,SEA1D,DEMTRAELCB02,1,2045,34.39
REGION1,SEA1N,DEMTRAELCB02,1,2045,25.0109
REGION1,SEA2D,DEMTRAELCB02,1,2045,34.39
REGION1,SEA2N,DEMTRAELCB02,1,2045,26.7478
REGION1,SEA3D,DEMTRAELCB02,1,2045,41.268
REGION1,SEA3N,DEMTRAELCB02,1,2045,31.9336
REGION1,SEA4D,DEMTRAELCB02,1,2045,49.6744
REGION1,SEA4N,DEMTRAELCB02,1,2045,36.6827
REGION1,SEA1D,DEMTRAELCB02,1,2046,36.164
REGION1,SEA1N,DEMTRAELCB02,1,2046,26.3011
REGION1,SEA2D,DEMTRAELCB02,1,2046,36.164
REGION1,SEA2N,DEMTRAELCB02,1,2046,28.1276
REGION1,SEA3D,DEMTRAELCB02,1,2046,43.3968
REGION1,SEA3N,DEMTRAELCB02,1,2046,33.5809
REGION1,SEA4D,DEMTRAELCB02,1,2046,52.2369
REGION1,SEA4N,DEMTRAELCB02,1,2046,38.5749
REGION1,SEA1D,DEMTRAELCB02,1,2047,37.937
REGION1,SEA1N,DEMTRAELCB02,1,2047,27.5905
REGION1,SEA2D,DEMTRAELCB02,1,2047,37.937
REGION1,SEA2N,DEMTRAELCB02,1,2047,29.5066
REGION1,SEA3D,DEMTRAELCB02,1,2047,45.5244
REGION1,SEA3N,DEMTRAELCB02,1,2047,35.2272
REGION1,SEA4D,DEMTRAELCB02,1,2047,54.7979
REGION1,SEA4N,DEMTRAELCB02,1,2047,40.4661
REGION1,SEA1D,DEMTRAELCB02,1,2048,39.711
REGION1,SEA1N,DEMTRAELCB02,1,2048,28.8807
REGION1,SEA2D,DEMTRAELCB02,1,2048,39.711
REGION1,SEA2N,DEMTRAELCB02,1,2048,30.8863
REGION1,SEA3D,DEMTRAELCB02,1,2048,47.6532
REGION1,SEA3N,DEMTRAELCB02,1,2048,36.8745
REGION1,SEA4D,DEMTRAELCB02,1,2048,57.3603
REGION1,SEA4N,DEMTRAELCB02,1,2048,42.3584
REGION1,SEA1D,DEMTRAELCB02,1,2049,41.485
REGION1,SEA1N,DEMTRAELCB02,1,2049,30.1709
REGION1,SEA2D,DEMTRAELCB02,1,2049,41.485
REGION1,SEA2N,DEMTRAELCB02,1,2049,32.2661
REGION1,SEA3D,DEMTRAELCB02,1,2049,49.782
REGION1,SEA3N,DEMTRAELCB02,1,2049,38.5218
REGION1,SEA4D,DEMTRAELCB02,1,2049,59.9228
REGION1,SEA4N,DEMTRAELCB02,1,2049,44.2507
REGION1,SEA1D,DEMTRAELCB02,1,2050,43.259
REGION1,SEA1N,DEMTRAELCB02,1,2050,31.4611
REGION1,SEA2D,DEMTRAELCB02,1,2050,43.259
REGION1,SEA2N,DEMTRAELCB02,1,2050,33.6459
REGION1,SEA3D,DEMTRAELCB02,1,2050,51.9108
REGION1,SEA3N,DEMTRAELCB02,1,2050,40.1691
REGION1,SEA4D,DEMTRAELCB02,1,2050,62.4852
REGION1,SEA4N,DEMTRAELCB02,1,2050,46.1429
REGION1,SEA1D,DEMTRAGSL,1,2020,155.1313
REGION1,SEA1N,DEMTRAGSL,1,2020,155.1313
REGION1,SEA2D,DEMTRAGSL,1,2020,155.1313
REGION1,SEA2N,DEMTRAGSL,1,2020,155.1313
REGION1,SEA3D,DEMTRAGSL,1,2020,155.1313
REGION1,SEA3N,DEMTRAGSL,1,2020,155.1313
REGION1,SEA4D,DEMTRAGSL,1,2020,155.1313
REGION1,SEA4N,DEMTRAGSL,1,2020,155.1313
REGION1,SEA1D,DEMTRAGSL,1,2021,152.4141
REGION1,SEA1N,DEMTRAGSL,1,2021,152.4141
REGION1,SEA2D,DEMTRAGSL,1,2021,152.4141
REGION1,SEA2N,DEMTRAGSL,1,2021,152.4141
REGION1,SEA3D,DEMTRAGSL,1,2021,152.4141
REGION1,SEA3N,DEMTRAGSL,1,2021,152.4141
REGION1,SEA4D,DEMTRAGSL,1,2021,152.4141
REGION1,SEA4N,DEMTRAGSL,1,2021,152.4141
REGION1,SEA1D,DEMTRAGSL,1,2022,149.697
REGION1,SEA1N,DEMTRAGSL,1,2022,149.697
REGION1,SEA2D,DEMTRAGSL,1,2022,149.697
REGION1,SEA2N,DEMTRAGSL,1,2022,149.697
REGION1,SEA3D,DEMTRAGSL,1,2022,149.697
REGION1,SEA3N,DEMTRAGSL,1,2022,149.697
REGION1,SEA4D,DEMTRAGSL,1,2022,149.697
REGION1,SEA4N,DEMTRAGSL,1,2022,149.697
REGION1,SEA1D,DEMTRAGSL,1,2023,146.8283
REGION1,SEA1N,DEMTRAGSL,1,2023,146.8283
REGION1,SEA2D,DEMTRAGSL,1,2023,146.8283
REGION1,SEA2N,DEMTRAGSL,1,2023,146.8283
REGION1,SEA3D,DEMTRAGSL,1,2023,146.8283
REGION1,SEA3N,DEMTRAGSL,1,2023,146.8283
REGION1,SEA4D,DEMTRAGSL,1,2023,146.8283
REGION1,SEA4N,DEMTRAGSL,1,2023,146.8283
REGION1,SEA1D,DEMTRAGSL,1,2024,144.1717
REGION1,SEA1N,DEMTRAGSL,1,2024,144.1717
REGION1,SEA2D,DEMTRAGSL,1,2024,144.1717
REGION1,SEA2N,DEMTRAGSL,1,2024,144.1717
REGION1,SEA3D,DEMTRAGSL,1,2024,144.1717
REGION1,SEA3N,DEMTRAGSL,1,2024,144.1717
REGION1,SEA4D,DEMTRAGSL,1,2024,144.1717
REGION1,SEA4N,DEMTRAGSL,1,2024,144.1717
REGION1,SEA1D,DEMTRAGSL,1,2025,141.6768
REGION1,SEA1N,DEMTRAGSL,1,2025,141.6768
REGION1,SEA2D,DEMTRAGSL,1,2025,141.6768
REGION1,SEA2N,DEMTRAGSL,1,2025,141.6768
REGION1,SEA3D,DEMTRAGSL,1,2025,141.6768
REGION1,SEA3N,DEMTRAGSL,1,2025,141.6768
REGION1,SEA4D,DEMTRAGSL,1,2025,141.6768
REGION1,SEA4N,DEMTRAGSL,1,2025,141.6768
REGION1,SEA1D,DEMTRAGSL,1,2026,139.4546
REGION1,SEA1N,DEMTRAGSL,1,2026,139.4546
REGION1,SEA2D,DEMTRAGSL,1,2026,139.4546
REGION1,SEA2N,DEMTRAGSL,1,2026,139.4546
REGION1,SEA3D,DEMTRAGSL,1,2026,139.4546
REGION1,SEA3N,DEMTRAGSL,1,2026,139.4546
REGION1,SEA4D,DEMTRAGSL,1,2026,139.4546
REGION1,SEA4N,DEMTRAGSL,1,2026,139.4546
REGION1,SEA1D,DEMTRAGSL,1,2027,137.3636
REGION1,SEA1N,DEMTRAGSL,1,2027,137.3636
REGION1,SEA2D,DEMTRAGSL,1,2027,137.3636
REGION1,SEA2N,DEMTRAGSL,1,2027,137.3636
REGION1,SEA3D,DEMTRAGSL,1,2027,137.3636
REGION1,SEA3N,DEMTRAGSL,1,2027,137.3636
REGION1,SEA4D,DEMTRAGSL,1,2027,137.3636
REGION1,SEA4N,DEMTRAGSL,1,2027,137.3636
REGION1,SEA1D,DEMTRAGSL,1,2028,135.1616
REGION1,SEA1N,DEMTRAGSL,1,2028,135.1616
REGION1,SEA2D,DEMTRAGSL,1,2028,135.1616
REGION1,SEA2N,DEMTRAGSL,1,2028,135.1616
REGION1,SEA3D,DEMTRAGSL,1,2028,135.1616
REGION1,SEA3N,DEMTRAGSL,1,2028,135.1616
REGION1,SEA4D,DEMTRAGSL,1,2028,135.1616
REGION1,SEA4N,DEMTRAGSL,1,2028,135.1616
REGION1,SEA1D,DEMTRAGSL,1,2029,132.7374
REGION1,SEA1N,DEMTRAGSL,1,2029,132.7374
REGION1,SEA2D,DEMTRAGSL,1,2029,132.7374
REGION1,SEA2N,DEMTRAGSL,1,2029,132.7374
REGION1,SEA3D,DEMTRAGSL,1,2029,132.7374
REGION1,SEA3N,DEMTRAGSL,1,2029,132.7374
REGION1,SEA4D,DEMTRAGSL,1,2029,132.7374
REGION1,SEA4N,DEMTRAGSL,1,2029,132.7374
REGION1,SEA1D,DEMTRAGSL,1,2030,130.303
REGION1,SEA1N,DEMTRAGSL,1,2030,130.303
REGION1,SEA2D,DEMTRAGSL,1,2030,130.303
REGION1,SEA2N,DEMTRAGSL,1,2030,130.303
REGION1,SEA3D,DEMTRAGSL,1,2030,130.303
REGION1,SEA3N,DEMTRAGSL,1,2030,130.303
REGION1,SEA4D,DEMTRAGSL,1,2030,130.303
REGION1,SEA4N,DEMTRAGSL,1,2030,130.303
REGION1,SEA1D,DEMTRAGSL,1,2031,127.7172
REGION1,SEA1N,DEMTRAGSL,1,2031,127.7172
REGION1,SEA2D,DEMTRAGSL,1,2031,127.7172
REGION1,SEA2N,DEMTRAGSL,1,2031,127.7172
REGION1,SEA3D,DEMTRAGSL,1,2031,127.7172
REGION1,SEA3N,DEMTRAGSL,1,2031,127.7172
REGION1,SEA4D,DEMTRAGSL,1,2031,127.7172
REGION1,SEA4N,DEMTRAGSL,1,2031,127.7172
REGION1,SEA1D,DEMTRAGSL,1,2032,125.1111
REGION1,SEA1N,DEMTRAGSL,1,2032,125.1111
REGION1,SEA2D,DEMTRAGSL,1,2032,125.1111
REGION1,SEA2N,DEMTRAGSL,1,2032,125.1111
REGION1,SEA3D,DEMTRAGSL,1,2032,125.1111
REGION1,SEA3N,DEMTRAGSL,1,2032,125.1111
REGION1,SEA4D,DEMTRAGSL,1,2032,125.1111
REGION1,SEA4N,DEMTRAGSL,1,2032,125.1111
REGION1,SEA1D,DEMTRAGSL,1,2033,122.1313
REGION1,SEA1N,DEMTRAGSL,1,2033,122.1313
REGION1,SEA2D,DEMTRAGSL,1,2033,122.1313
REGION1,SEA2N,DEMTRAGSL,1,2033,122.1313
REGION1,SEA3D,DEMTRAGSL,1,2033,122.1313
REGION1,SEA3N,DEMTRAGSL,1,2033,122.1313
REGION1,SEA4D,DEMTRAGSL,1,2033,122.1313
REGION1,SEA4N,DEMTRAGSL,1,2033,122.1313
REGION1,SEA1D,DEMTRAGSL,1,2034,118.9495
REGION1,SEA1N,DEMTRAGSL,1,2034,118.9495
REGION1,SEA2D,DEMTRAGSL,1,2034,118.9495
REGION1,SEA2N,DEMTRAGSL,1,2034,118.9495
REGION1,SEA3D,DEMTRAGSL,1,2034,118.9495
REGION1,SEA3N,DEMTRAGSL,1,2034,118.9495
REGION1,SEA4D,DEMTRAGSL,1,2034,118.9495
REGION1,SEA4N,DEMTRAGSL,1,2034,118.9495
REGION1,SEA1D,DEMTRAGSL,1,2035,115.6162
REGION1,SEA1N,DEMTRAGSL,1,2035,115.6162
REGION1,SEA2D,DEMTRAGSL,1,2035,115.6162
REGION1,SEA2N,DEMTRAGSL,1,2035,115.6162
REGION1,SEA3D,DEMTRAGSL,1,2035,115.6162
REGION1,SEA3N,DEMTRAGSL,1,2035,115.6162
REGION1,SEA4D,DEMTRAGSL,1,2035,115.6162
REGION1,SEA4N,DEMTRAGSL,1,2035,115.6162
REGION1,SEA1D,DEMTRAGSL,1,2036,112.1414
REGION1,SEA1N,DEMTRAGSL,1,2036,112.1414
REGION1,SEA2D,DEMTRAGSL,1,2036,112.1414
REGION1,SEA2N,DEMTRAGSL,1,2036,112.1414
REGION1,SEA3D,DEMTRAGSL,1,2036,112.1414
REGION1,SEA3N,DEMTRAGSL,1,2036,112.1414
REGION1,SEA4D,DEMTRAGSL,1,2036,112.1414
REGION1,SEA4N,DEMTRAGSL,1,2036,112.1414
REGION1,SEA1D,DEMTRAGSL,1,2037,108.5758
REGION1,SEA1N,DEMTRAGSL,1,2037,108.5758
REGION1,SEA2D,DEMTRAGSL,1,2037,108.5758
REGION1,SEA2N,DEMTRAGSL,1,2037,108.5758
REGION1,SEA3D,DEMTRAGSL,1,2037,108.5758
REGION1,SEA3N,DEMTRAGSL,1,2037,108.5758
REGION1,SEA4D,DEMTRAGSL,1,2037,108.5758
REGION1,SEA4N,DEMTRAGSL,1,2037,108.5758
REGION1,SEA1D,DEMTRAGSL,1,2038,104.9293
REGION1,SEA1N,DEMTRAGSL,1,2038,104.9293
REGION1,SEA2D,DEMTRAGSL,1,2038,104.9293
REGION1,SEA2N,DEMTRAGSL,1,2038,104.9293
REGION1,SEA3D,DEMTRAGSL,1,2038,104.9293
REGION1,SEA3N,DEMTRAGSL,1,2038,104.9293
REGION1,SEA4D,DEMTRAGSL,1,2038,104.9293
REGION1,SEA4N,DEMTRAGSL,1,2038,104.9293
REGION1,SEA1D,DEMTRAGSL,1,2039,101.2323
REGION1,SEA1N,DEMTRAGSL,1,2039,101.2323
REGION1,SEA2D,DEMTRAGSL,1,2039,101.2323
REGION1,SEA2N,DEMTRAGSL,1,2039,101.2323
REGION1,SEA3D,DEMTRAGSL,1,2039,101.2323
REGION1,SEA3N,DEMTRAGSL,1,2039,101.2323
REGION1,SEA4D,DEMTRAGSL,1,2039,101.2323
REGION1,SEA4N,DEMTRAGSL,1,2039,101.2323
REGION1,SEA1D,DEMTRAGSL,1,2040,97.5758
REGION1,SEA1N,DEMTRAGSL,1,2040,97.5758
REGION1,SEA2D,DEMTRAGSL,1,2040,97.5758
REGION1,SEA2N,DEMTRAGSL,1,2040,97.5758
REGION1,SEA3D,DEMTRAGSL,1,2040,97.5758
REGION1,SEA3N,DEMTRAGSL,1,2040,97.5758
REGION1,SEA4D,DEMTRAGSL,1,2040,97.5758
REGION1,SEA4N,DEMTRAGSL,1,2040,97.5758
REGION1,SEA1D,DEMTRAGSL,1,2041,96.5263
REGION1,SEA1N,DEMTRAGSL,1,2041,96.5263
REGION1,SEA2D,DEMTRAGSL,1,2041,96.5263
REGION1,SEA2N,DEMTRAGSL,1,2041,96.5263
REGION1,SEA3D,DEMTRAGSL,1,2041,96.5263
REGION1,SEA3N,DEMTRAGSL,1,2041,96.5263
REGION1,SEA4D,DEMTRAGSL,1,2041,96.5263
REGION1,SEA4N,DEMTRAGSL,1,2041,96.5263
REGION1,SEA1D,DEMTRAGSL,1,2042,93.5162
REGION1,SEA1N,DEMTRAGSL,1,2042,93.5162
REGION1,SEA2D,DEMTRAGSL,1,2042,93.5162
REGION1,SEA2N,DEMTRAGSL,1,2042,93.5162
REGION1,SEA3D,DEMTRAGSL,1,2042,93.5162
REGION1,SEA3N,DEMTRAGSL,1,2042,93.5162
REGION1,SEA4D,DEMTRAGSL,1,2042,93.5162
REGION1,SEA4N,DEMTRAGSL,1,2042,93.5162
REGION1,SEA1D,DEMTRAGSL,1,2043,90.5071
REGION1,SEA1N,DEMTRAGSL,1,2043,90.5071
REGION1,SEA2D,DEMTRAGSL,1,2043,90.5071
REGION1,SEA2N,DEMTRAGSL,1,2043,90.5071
REGION1,SEA3D,DEMTRAGSL,1,2043,90.5071
REGION1,SEA3N,DEMTRAGSL,1,2043,90.5071
REGION1,SEA4D,DEMTRAGSL,1,2043,90.5071
REGION1,SEA4N,DEMTRAGSL,1,2043,90.5071
REGION1,SEA1D,DEMTRAGSL,1,2044,87.498
REGION1,SEA1N,DEMTRAGSL,1,2044,87.498
REGION1,SEA2D,DEMTRAGSL,1,2044,87.498
REGION1,SEA2N,DEMTRAGSL,1,2044,87.498
REGION1,SEA3D,DEMTRAGSL,1,2044,87.498
REGION1,SEA3N,DEMTRAGSL,1,2044,87.498
REGION1,SEA4D,DEMTRAGSL,1,2044,87.498
REGION1,SEA4N,DEMTRAGSL,1,2044,87.498
REGION1,SEA1D,DEMTRAGSL,1,2045,84.4889
REGION1,SEA1N,DEMTRAGSL,1,2045,84.4889
REGION1,SEA2D,DEMTRAGSL,1,2045,84.4889
REGION1,SEA2N,DEMTRAGSL,1,2045,84.4889
REGION1,SEA3D,DEMTRAGSL,1,2045,84.4889
REGION1,SEA3N,DEMTRAGSL,1,2045,84.4889
REGION1,SEA4D,DEMTRAGSL,1,2045,84.4889
REGION1,SEA4N,DEMTRAGSL,1,2045,84.4889
REGION1,SEA1D,DEMTRAGSL,1,2046,81.4798
REGION1,SEA1N,DEMTRAGSL,1,2046,81.4798
REGION1,SEA2D,DEMTRAGSL,1,2046,81.4798
REGION1,SEA2N,DEMTRAGSL,1,2046,81.4798
REGION1,SEA3D,DEMTRAGSL,1,2046,81.4798
REGION1,SEA3N,DEMTRAGSL,1,2046,81.4798
REGION1,SEA4D,DEMTRAGSL,1,2046,81.4798
REGION1,SEA4N,DEMTRAGSL,1,2046,81.4798
REGION1,SEA1D,DEMTRAGSL,1,2047,78.4707
REGION1,SEA1N,DEMTRAGSL,1,2047,78.4707
REGION1,SEA2D,DEMTRAGSL,1,2047,78.4707
REGION1,SEA2N,DEMTRAGSL,1,2047,78.4707
REGION1,SEA3D,DEMTRAGSL,1,2047,78.4707
REGION1,SEA3N,DEMTRAGSL,1,2047,78.4707
REGION1,SEA4D,DEMTRAGSL,1,2047,78.4707
REGION1,SEA4N,DEMTRAGSL,1,2047,78.4707
REGION1,SEA1D,DEMTRAGSL,1,2048,75.4606
REGION1,SEA1N,DEMTRAGSL,1,2048,75.4606
REGION1,SEA2D,DEMTRAGSL,1,2048,75.4606
REGION1,SEA2N,DEMTRAGSL,1,2048,75.4606
REGION1,SEA3D,DEMTRAGSL,1,2048,75.4606
REGION1,SEA3N,DEMTRAGSL,1,2048,75.4606
REGION1,SEA4D,DEMTRAGSL,1,2048,75.4606
REGION1,SEA4N,DEMTRAGSL,1,2048,75.4606
REGION1,SEA1D,DEMTRAGSL,1,2049,72.4515
REGION1,SEA1N,DEMTRAGSL,1,2049,72.4515
REGION1,SEA2D,DEMTRAGSL,1,2049,72.4515
REGION1,SEA2N,DEMTRAGSL,1,2049,72.4515
REGION1,SEA3D,DEMTRAGSL,1,2049,72.4515
REGION1,SEA3N,DEMTRAGSL,1,2049,72.4515
REGION1,SEA4D,DEMTRAGSL,1,2049,72.4515
REGION1,SEA4N,DEMTRAGSL,1,2049,72.4515
REGION1,SEA1D,DEMTRAGSL,1,2050,69.4424
REGION1,SEA1N,DEMTRAGSL,1,2050,69.4424
REGION1,SEA2D,DEMTRAGSL,1,2050,69.4424
REGION1,SEA2N,DEMTRAGSL,1,2050,69.4424
REGION1,SEA3D,DEMTRAGSL,1,2050,69.4424
REGION1,SEA3N,DEMTRAGSL,1,2050,69.4424
REGION1,SEA4D,DEMTRAGSL,1,2050,69.4424
REGION1,SEA4N,DEMTRAGSL,1,2050,69.4424
REGION1,SEA1D,DEMTRAHFO,1,2020,10.798
REGION1,SEA1N,DEMTRAHFO,1,2020,10.798
REGION1,SEA2D,DEMTRAHFO,1,2020,10.798
REGION1,SEA2N,DEMTRAHFO,1,2020,10.798
REGION1,SEA3D,DEMTRAHFO,1,2020,10.798
REGION1,SEA3N,DEMTRAHFO,1,2020,10.798
REGION1,SEA4D,DEMTRAHFO,1,2020,10.798
REGION1,SEA4N,DEMTRAHFO,1,2020,10.798
REGION1,SEA1D,DEMTRAHFO,1,2021,10.5556
REGION1,SEA1N,DEMTRAHFO,1,2021,10.5556
REGION1,SEA2D,DEMTRAHFO,1,2021,10.5556
REGION1,SEA2N,DEMTRAHFO,1,2021,10.5556
REGION1,SEA3D,DEMTRAHFO,1,2021,10.5556
REGION1,SEA3N,DEMTRAHFO,1,2021,10.5556
REGION1,SEA4D,DEMTRAHFO,1,2021,10.5556
REGION1,SEA4N,DEMTRAHFO,1,2021,10.5556
REGION1,SEA1D,DEMTRAHFO,1,2022,10.303
REGION1,SEA1N,DEMTRAHFO,1,2022,10.303
REGION1,SEA2D,DEMTRAHFO,1,2022,10.303
REGION1,SEA2N,DEMTRAHFO,1,2022,10.303
REGION1,SEA3D,DEMTRAHFO,1,2022,10.303
REGION1,SEA3N,DEMTRAHFO,1,2022,10.303
REGION1,SEA4D,DEMTRAHFO,1,2022,10.303
REGION1,SEA4N,DEMTRAHFO,1,2022,10.303
REGION1,SEA1D,DEMTRAHFO,1,2023,10.0606
REGION1,SEA1N,DEMTRAHFO,1,2023,10.0606
REGION1,SEA2D,DEMTRAHFO,1,2023,10.0606
REGION1,SEA2N,DEMTRAHFO,1,2023,10.0606
REGION1,SEA3D,DEMTRAHFO,1,2023,10.0606
REGION1,SEA3N,DEMTRAHFO,1,2023,10.0606
REGION1,SEA4D,DEMTRAHFO,1,2023,10.0606
REGION1,SEA4N,DEMTRAHFO,1,2023,10.0606
REGION1,SEA1D,DEMTRAHFO,1,2024,9.8485
REGION1,SEA1N,DEMTRAHFO,1,2024,9.8485
REGION1,SEA2D,DEMTRAHFO,1,2024,9.8485
REGION1,SEA2N,DEMTRAHFO,1,2024,9.8485
REGION1,SEA3D,DEMTRAHFO,1,2024,9.8485
REGION1,SEA3N,DEMTRAHFO,1,2024,9.8485
REGION1,SEA4D,DEMTRAHFO,1,2024,9.8485
REGION1,SEA4N,DEMTRAHFO,1,2024,9.8485
REGION1,SEA1D,DEMTRAHFO,1,2025,9.6869
REGION1,SEA1N,DEMTRAHFO,1,2025,9.6869
REGION1,SEA2D,DEMTRAHFO,1,2025,9.6869
REGION1,SEA2N,DEMTRAHFO,1,2025,9.6869
REGION1,SEA3D,DEMTRAHFO,1,2025,9.6869
REGION1,SEA3N,DEMTRAHFO,1,2025,9.6869
REGION1,SEA4D,DEMTRAHFO,1,2025,9.6869
REGION1,SEA4N,DEMTRAHFO,1,2025,9.6869
REGION1,SEA1D,DEMTRAHFO,1,2026,9.5455
REGION1,SEA1N,DEMTRAHFO,1,2026,9.5455
REGION1,SEA2D,DEMTRAHFO,1,2026,9.5455
REGION1,SEA2N,DEMTRAHFO,1,2026,9.5455
REGION1,SEA3D,DEMTRAHFO,1,2026,9.5455
REGION1,SEA3N,DEMTRAHFO,1,2026,9.5455
REGION1,SEA4D,DEMTRAHFO,1,2026,9.5455
REGION1,SEA4N,DEMTRAHFO,1,2026,9.5455
REGION1,SEA1D,DEMTRAHFO,1,2027,9.4242
REGION1,SEA1N,DEMTRAHFO,1,2027,9.4242
REGION1,SEA2D,DEMTRAHFO,1,2027,9.4242
REGION1,SEA2N,DEMTRAHFO,1,2027,9.4242
REGION1,SEA3D,DEMTRAHFO,1,2027,9.4242
REGION1,SEA3N,DEMTRAHFO,1,2027,9.4242
REGION1,SEA4D,DEMTRAHFO,1,2027,9.4242
REGION1,SEA4N,DEMTRAHFO,1,2027,9.4242
REGION1,SEA1D,DEMTRAHFO,1,2028,9.2929
REGION1,SEA1N,DEMTRAHFO,1,2028,9.2929
REGION1,SEA2D,DEMTRAHFO,1,2028,9.2929
REGION1,SEA2N,DEMTRAHFO,1,2028,9.2929
REGION1,SEA3D,DEMTRAHFO,1,2028,9.2929
REGION1,SEA3N,DEMTRAHFO,1,2028,9.2929
REGION1,SEA4D,DEMTRAHFO,1,2028,9.2929
REGION1,SEA4N,DEMTRAHFO,1,2028,9.2929
REGION1,SEA1D,DEMTRAHFO,1,2029,9.1515
REGION1,SEA1N,DEMTRAHFO,1,2029,9.1515
REGION1,SEA2D,DEMTRAHFO,1,2029,9.1515
REGION1,SEA2N,DEMTRAHFO,1,2029,9.1515
REGION1,SEA3D,DEMTRAHFO,1,2029,9.1515
REGION1,SEA3N,DEMTRAHFO,1,2029,9.1515
REGION1,SEA4D,DEMTRAHFO,1,2029,9.1515
REGION1,SEA4N,DEMTRAHFO,1,2029,9.1515
REGION1,SEA1D,DEMTRAHFO,1,2030,9.0202
REGION1,SEA1N,DEMTRAHFO,1,2030,9.0202
REGION1,SEA2D,DEMTRAHFO,1,2030,9.0202
REGION1,SEA2N,DEMTRAHFO,1,2030,9.0202
REGION1,SEA3D,DEMTRAHFO,1,2030,9.0202
REGION1,SEA3N,DEMTRAHFO,1,2030,9.0202
REGION1,SEA4D,DEMTRAHFO,1,2030,9.0202
REGION1,SEA4N,DEMTRAHFO,1,2030,9.0202
